Userlist,data
"{'1137404': 'xyay13', '1882143': 'MaKet23', '1865745': 'greentealatte2105', '1936737': 'thovotri', '1944622': 'uoc1landcnoivedayanuoi', '1949480': 'leoleoleu', '1750343': 'Miracle--', '1829967': 'chiyeuemthoi', '1864600': 'AustinChur', '354464': 'convoibeo', '1939873': 'EzLink', '1678487': 'lush22', '1853116': 'Cau_Be_Bong_Bot', '1943959': 'Low IQ Cow'}","{'message_id': '29808785', 'message_time': datetime.datetime(2024, 1, 10, 13, 9), 'quote': [['29808652'], {'blockid': '1137404', 'data_source': '29808652', 'data_text': '\n\nxyay13 said:\n\n\n\nMình ở ĐN, chỉ biết công ty onsite ở quận 7 nên ko rõ ntn. Có bác nào review cho em về hitachi và renasas đc ko ạ\nLươnh thì cũng hòm hòm 2x thôi ạ, x trung học\n\nClick to expand...\n\n'}], 'text': '\n\n\n\nxyay13 said:\n\n\n\nMình ở ĐN, chỉ biết công ty onsite ở quận 7 nên ko rõ ntn. Có bác nào review cho em về hitachi và renasas đc ko ạ\nLươnh thì cũng hòm hòm 2x thôi ạ, x trung học\n\nClick to expand...\n\nKo chac, nhung neu qua Renesas thì làm mcal autosar, cv khá chán do toàn làm document và test, Renesas khá tù do cty Nhat\n\n\xa0\n'}"
"{'1932122': 'truncynn', '354464': 'convoibeo', '1932605': 'liarboy', '1919510': 'trovevoigio.', '1346493': 'lovena1', '1771708': 'dinhson2212', '1773397': 'BeemoPet', '935629': 'ShjRou', '1939873': 'EzLink', '1958392': 'ngocanh12345', '1789011': 'the_gioi_that_dep', '1725235': 'Nnamhd', '1444174': 'heocon0123'}","{'message_id': '29793685', 'message_time': 'No date found in the string', 'quote': [['28684535'], {'blockid': '800482', 'data_source': '28684535', 'data_text': '\n\nchungcpok said:\n\n\n\nEm chuẩn bị phỏng vấn ở LG CNS mà chưa biết quy trình như nào. Ở đây có bác nào phỏng vấn ở LG CNS rồi cho em xin ít kinh nghiệm với \n\nClick to expand...\n\n'}], 'text': '\n\n\n\nchungcpok said:\n\n\n\nEm chuẩn bị phỏng vấn ở LG CNS mà chưa biết quy trình như nào. Ở đây có bác nào phỏng vấn ở LG CNS rồi cho em xin ít kinh nghiệm với \n\nClick to expand...\n\nThím pv lg cns chưa em xin rv, em mới pv vòng 1 hôm thứ 6 4/1 mà mãi chưa thấy kq \n\n\xa0\n'}"
"{'1456199': 'nguyenducst', '1936737': 'thovotri', '1949480': 'leoleoleu', '1440092': 'Caiduf9527', '1869609': 'ithao252', '1918107': 'T Pham', '1841901': 'nhan199x', '60604': 'MrTux', '1929380': 'chaychanh', '1932122': 'truncynn', '1540161': 'Love U So Much', '1949238': 'nhatxtn', '1919510': 'trovevoigio.', '1544029': 'Ruoi Den', '1706970': 'notihuli', '1771708': 'dinhson2212'}","{'message_id': '29736777', 'message_time': 'No date found in the string', 'quote': [['29735967'], {'blockid': '1454592', 'data_source': '29735967', 'data_text': '\n\ntalaai1312_ver6 said:\n\n\n\nDạ ok nha thím, thím có nhu cầu đổi việc thì gửi em CV ạ \n\nClick to expand...\n\n'}], 'text': '\n\n\n\ntalaai1312_ver6 said:\n\n\n\nDạ ok nha thím, thím có nhu cầu đổi việc thì gửi em CV ạ \n\nClick to expand...\n\ntech stack gì vậy bác, có yêu cầu ăn nói tiếng Anh mượt mà ko ha ?\n\n\xa0\n'}"
"{'1678487': 'lush22', '1909452': 'akiradang', '1943959': 'Low IQ Cow', '1570973': 'togepy', '873787': 'Fire Of Heart', '1720076': 'eddypop2000', '1507346': 'Trantungvuong', '1805956': 'đangphanvan', '1957154': 'khaitd1998', '1685819': 'Vinacat1', '1939873': 'EzLink', '1931528': 'gymrat', '1936737': 'thovotri', '1949480': 'leoleoleu', '1933034': 'smldoge'}","{'message_id': '29714978', 'message_time': 'No date found in the string', 'quote': [['29714414'], {'blockid': '1936737', 'data_source': '29714414', 'data_text': '\n\nthovotri said:\n\n\n\nkhoảng 5 ngày báo kết quá á bác, mà bác pv vị trí gì vậy?\n\nClick to expand...\n\n'}], 'text': '\n\n\n\nthovotri said:\n\n\n\nkhoảng 5 ngày báo kết quá á bác, mà bác pv vị trí gì vậy?\n\nClick to expand...\n\nc++ sdk ấy bác\n\nvia theNEXTvoz for iPhone\n\n\xa0\n'}"
"{'1673560': 'Cuongkt194', '1877813': 'lits_no10mon', '1956749': 'vannamlqd1', '1768948': 'phantomask', '1936737': 'thovotri', '1797197': 'lesor101', '1939873': 'EzLink', '60604': 'MrTux', '1956882': 'Lemanhtung_1111', '1399897': 'B.G.F', '660304': 'Vipluckystar', '1909452': 'akiradang', '1943959': 'Low IQ Cow', '971603': 'gazer000'}","{'message_id': '29679580', 'message_time': 'No date found in the string', 'quote': [['29679531'], {'blockid': '1943959', 'data_source': '29679531', 'data_text': '\n\nLow IQ Cow said:\n\n\n\n\nphạt tiền khi đi muộn -> phạm luật\nthử việc 80% -> phạm luật, min là 85%\n\n\nClick to expand...\n\n'}], 'text': '\n\n\n\nLow IQ Cow said:\n\n\n\n\nphạt tiền khi đi muộn -> phạm luật\nthử việc 80% -> phạm luật, min là 85%\n\n\nClick to expand...\n\nCái tiền nó phạt sẽ tách ra 1 khoản riêng trong hợp đồng (1 khoản tầm 15-20% net) gọi kiểu như ""thưởng ý thức"" và nếu nó trừ vào đấy thì không phạm luật đâu thím. Giờ lách kiểu này khá phổ biến\n\n\xa0\n'}"
"{'1836367': 'LuukaCHymm', '1791554': 'TrimTo', '1540161': 'Love U So Much', '1955996': 'truc91', '1766835': 'Web.Coder', '1327835': 'TyrealSS', '971603': 'gazer000', '1882143': 'MaKet23', '1953566': 'caocaobay', '1916418': 'motherofnick97', '1949480': 'leoleoleu', '1789011': 'the_gioi_that_dep', '1944622': 'uoc1landcnoivedayanuoi', '1673560': 'Cuongkt194', '1418575': 'luiz', '1796684': 'zelenki', '1877813': 'lits_no10mon', '4545': 'Asus2005', '1861089': 'nhoxbinhduongvn'}","{'message_id': '29662167', 'message_time': 'No date found in the string', 'quote': [['29627772'], {'blockid': '1953566', 'data_source': '29627772', 'data_text': '\n\ncaocaobay said:\n\n\n\nĐã có ai pv ở KMS chưa ạ, cho mình xin review. (.NET)\n\nClick to expand...\n\n'}], 'text': '\n\n\n\ncaocaobay said:\n\n\n\nĐã có ai pv ở KMS chưa ạ, cho mình xin review. (.NET)\n\nClick to expand...\n\nmấy cty này easy mà\n\n\xa0\n'}"
"{'1950573': 'tpa723', '1789011': 'the_gioi_that_dep', '1943959': 'Low IQ Cow', '1875738': 'EpicwarHD', '1923596': 'zaqwsxcderfvbgtyhnmjuikl', '1726444': 'vethung.9at1', '1934960': 'cmtryyy', '1655417': 'khoicomErade', '1877813': 'lits_no10mon', '1936737': 'thovotri', '1946989': 'anhnohaxedo', '1876704': 'JavaNeverDie002', '590446': 'bitua1412', '1768948': 'phantomask', '1929954': 'hair_29', '1953688': 'devtuti'}","{'message_id': '29611256', 'message_time': datetime.datetime(2023, 12, 28, 16, 51), 'quote': [['29565498'], {'blockid': '1950573', 'data_source': '29565498', 'data_text': '\n\ntpa723 said:\n\n\n\nTL;DR cho các bác là em không có đậu công ty nào cả.\n\nEm xin review trải nghiệm ít ỏi của em như sau:\n\nAnduin Transactions:\n**Interviewer: Một anh học rất giỏi (không học ở Việt Nam), có tiếng trong giới thuật toán. Anh nói chuyện vô cùng thân thiện, cảm giác như đi tâm sự chuyện đời.\n\n**Nội dung phỏng vấn: Buổi phỏng vấn 60p chia làm 2 phần.\nPhần đầu 20p interviewer hỏi đại khái 3 câu ạ:\n+ Ngày xưa học trường gì?\n+ Giờ đang làm đâu?\n+ Dự án đang làm là gì?\nSau 20p đầu là đến phần thuật toán, em cũng expect trong đầu một bài Hard của Leetcode rồi, nhưng Hard này thuộc top 10% Hard (theo cảm nhận của em khi làm Leetcode). Em có học algo từ cấp 3 nhưng gặp bài này trong 40p thì 95% là không AC được.\n\n**Lời khuyên: Làm leetcode, nhưng đừng lo quá vì interviewer rất thân thiện.\n\nAxon: Trước khi pvan phải kí NDA nên em hơi rén các bác ạ. Em xin phép skip phần review này. Em chỉ có lời khuyên khi pvan Axon là học kĩ tất cả mọi thứ vì kiến thức bị hỏi rất rộng, nhưng không cực kì khó như Anduin.\n\nMong phần review này có ích với các bác ạ.\n\nClick to expand...\n\n'}], 'text': '\n\n\n\ntpa723 said:\n\n\n\nTL;DR cho các bác là em không có đậu công ty nào cả.\n\nEm xin review trải nghiệm ít ỏi của em như sau:\n\nAnduin Transactions:\n**Interviewer: Một anh học rất giỏi (không học ở Việt Nam), có tiếng trong giới thuật toán. Anh nói chuyện vô cùng thân thiện, cảm giác như đi tâm sự chuyện đời.\n\n**Nội dung phỏng vấn: Buổi phỏng vấn 60p chia làm 2 phần.\nPhần đầu 20p interviewer hỏi đại khái 3 câu ạ:\n+ Ngày xưa học trường gì?\n+ Giờ đang làm đâu?\n+ Dự án đang làm là gì?\nSau 20p đầu là đến phần thuật toán, em cũng expect trong đầu một bài Hard của Leetcode rồi, nhưng Hard này thuộc top 10% Hard (theo cảm nhận của em khi làm Leetcode). Em có học algo từ cấp 3 nhưng gặp bài này trong 40p thì 95% là không AC được.\n\n**Lời khuyên: Làm leetcode, nhưng đừng lo quá vì interviewer rất thân thiện.\n\nAxon: Trước khi pvan phải kí NDA nên em hơi rén các bác ạ. Em xin phép skip phần review này. Em chỉ có lời khuyên khi pvan Axon là học kĩ tất cả mọi thứ vì kiến thức bị hỏi rất rộng, nhưng không cực kì khó như Anduin.\n\nMong phần review này có ích với các bác ạ.\n\nClick to expand...\n\nBác phỏng vấn tất cả bẳng tiếng anh luôn hả bác ?\n\n\xa0\n'}"
"{'1929954': 'hair_29', '1673560': 'Cuongkt194', '1757551': 'chunxong_love_bkav', '1947577': 'genzz21', '1950394': 'nhathuu212', '1803083': 'Young_Dev_In_SG', '1726444': 'vethung.9at1', '1680985': 'Han_Naqug', '1655417': 'khoicomErade'}","{'message_id': '29563357', 'message_time': datetime.datetime(2023, 12, 25, 19, 31), 'quote': [['29546650'], {'blockid': '1726444', 'data_source': '29546650', 'data_text': '\n\nvethung.9at1 said:\n\n\n\nKhông biết bác pass vòng 2 k nhỉ :v\n\nClick to expand...\n\n'}], 'text': '\n\n\n\nvethung.9at1 said:\n\n\n\nKhông biết bác pass vòng 2 k nhỉ :v\n\nClick to expand...\n\nEm tạch r bác, bác pass thì chúc mừng :V cay, vào tận vòng 2 mà loại gần 4/5 :V\n\n\xa0\n'}"
"{'1711153': 'Béo_is_me', '1310679': 'Blanic', '1947956': 'yeotaeju', '1843012': 'duythai2000', '590446': 'bitua1412', '1787134': 'dutk2707', '1929954': 'hair_29', '1803083': 'Young_Dev_In_SG', '1953719': 'kouse1', '1685253': 'Dev xịn', '1877813': 'lits_no10mon', '935629': 'ShjRou', '1726645': 'domitif99', '1860359': 'anhitngheo', '1430037': 'lozer', '1853812': 'TrustMeBro'}","{'message_id': '29533616', 'message_time': datetime.datetime(2023, 12, 23, 17, 38), 'quote': [['29148799'], {'blockid': '1947660', 'data_source': '29148799', 'data_text': '\n\nJoePatel said:\n\n\n\nMB Bank 1năm thưởng 10-12 tháng lương mà, 24tr ngon quá rồi còn gì ??\n\nClick to expand...\n\n'}], 'text': '\n\n\n\nJoePatel said:\n\n\n\nMB Bank 1năm thưởng 10-12 tháng lương mà, 24tr ngon quá rồi còn gì ??\n\nClick to expand...\n\nMình có người quen làm ở đấy thấy bảo thưởng 1 tháng lương tết thôi.\n\n\xa0\n'}"
"{'1943959': 'Low IQ Cow', '1680985': 'Han_Naqug', '1540161': 'Love U So Much', '590446': 'bitua1412', '1796684': 'zelenki', '1669114': 'LeMinhThanh', '1947956': 'yeotaeju', '1401282': 'tu_tay_bop_dai', '1909452': 'akiradang', '1742180': 'panactol', '1947577': 'genzz21', '1953958': 'No_name_1157', '1934960': 'cmtryyy'}","{'message_id': '29501848', 'message_time': datetime.datetime(2023, 12, 21, 14, 29), 'quote': [], 'text': '\n\nAi pv Home Credit frontend hay swe chưa cho e xin review vs ạ\n\n\xa0\n'}"
"{'1726645': 'domitif99', '1936737': 'thovotri', '1892210': 'letheanh810', '1789011': 'the_gioi_that_dep', '1945159': 'Okr2023', '1637581': 'BadCoder', '1186580': 'Shenlongvn08', '1877813': 'lits_no10mon', '922600': 'VDC90', '1953566': 'caocaobay', '753937': 'bestlife', '1511566': 'WasupMoFucker', '1766835': 'Web.Coder', '1947467': 'Handes1102', '528552': 'nhinice', '1696322': 'thích chui chạn', '702043': 'zolek09', '25592': 'samuro33'}","{'message_id': '29485792', 'message_time': datetime.datetime(2023, 12, 20, 15, 9), 'quote': [['29485351'], {'blockid': '702043', 'data_source': '29485351', 'data_text': '\n\nzolek09 said:\n\n\n\nđền 1 tháng hd 1 năm là đúng bác nhỉ\n\nClick to expand...\n\n'}], 'text': '\n\n\n\nzolek09 said:\n\n\n\nđền 1 tháng hd 1 năm là đúng bác nhỉ\n\nClick to expand...\n\nthường là sau khi kí hợp đồng có thời hạn 1 năm, 2 năm rồi mới là hợp đồng không thời hạn. Và đền bù thì chỉ áp dụng cho hợp đồng không thời hạn, còn có thời hạn cứ đợi hết rồi end là được.\n\n\xa0\n'}"
"{'1742277': 'Ngann2411', '1939873': 'EzLink', '1682315': 'emlameo4`', '1711153': 'Béo_is_me', '1856432': 'abcxyz_32109', '1936737': 'thovotri', '1789011': 'the_gioi_that_dep', '1843012': 'duythai2000', '1952030': 'hoang.php_phalcon', '1702096': 'Đấng Tối Cao', '1938793': 'thanhdeptrai1234'}","{'message_id': '29400422', 'message_time': datetime.datetime(2023, 12, 15, 9, 41), 'quote': [['29392720'], {'blockid': '1936737', 'data_source': '29392720', 'data_text': '\n\nthovotri said:\n\n\n\nbác nào review giúp em phỏng vấn fresher fullstack(.net, angular) orient software với ạ\n\nClick to expand...\n\n'}], 'text': '\n\n\n\nthovotri said:\n\n\n\nbác nào review giúp em phỏng vấn fresher fullstack(.net, angular) orient software với ạ\n\nClick to expand...\n\nBác ứng frehser ở đâu thế ,tôi ứng mà chỉ có intern\n\n\xa0\n'}"
"{'1949238': 'nhatxtn', '1416828': 'nguyen2111', '1750002': 'tanhkinhkhung', '1941766': 'rodan2250', '1090685': 'ky080497', '1919180': 'Hieudt99', '1936737': 'thovotri', '1807138': 'Nhà Cấp 4', '1951289': 'anhtrt', '1689041': 'horus99', '1523009': 'thiennhank9', '1945791': 'nguoitinhmiyahee', '1742277': 'Ngann2411', '1939873': 'EzLink', '434640': 'DreamingFighter', '1821336': 'ConGaTapLamIT', '1918424': 'LukaModric'}","{'message_id': '29372529', 'message_time': datetime.datetime(2023, 12, 13, 15, 19), 'quote': [['28734741'], {'blockid': '1846870', 'data_source': '28734741', 'data_text': '\n\nlinhtran317 said:\n\n\n\nAnh em nào có bằng đại học và kinh nghiệm trên 2 năm mà muốn nhàn thì nhảy vào BIDV nhé. PV ko khó, quan trọng phải ngoan ))  \n\nClick to expand...\n\n'}], 'text': '\n\n\n\nlinhtran317 said:\n\n\n\nAnh em nào có bằng đại học và kinh nghiệm trên 2 năm mà muốn nhàn thì nhảy vào BIDV nhé. PV ko khó, quan trọng phải ngoan ))  \n\nClick to expand...\n\nCheck inb em học hỏi bác xíu ))\n\n\xa0\n'}"
"{'1947960': 'look_inside_our_hearts', '1950573': 'tpa723', '590446': 'bitua1412', '1771708': 'dinhson2212', '1750002': 'tanhkinhkhung', '1458434': 'Cothungannam', '1726645': 'domitif99', '1950872': 'onestkiii123', '1855554': 'datjackson', '1938793': 'thanhdeptrai1234', '1933034': 'smldoge', '1544029': 'Ruoi Den'}","{'message_id': '29341311', 'message_time': datetime.datetime(2023, 12, 11, 18, 59), 'quote': [['29341251'], {'blockid': '1938793', 'data_source': '29341251', 'data_text': '\n\nthanhdeptrai1234 said:\n\n\n\nlàm sao để hộp vậy bác\n\nClick to expand...\n\n'}], 'text': '\n\n\n\nthanhdeptrai1234 said:\n\n\n\nlàm sao để hộp vậy bác\n\nClick to expand...\n\nvãi cả dev \n\n\xa0\n'}"
"{'1864065': 'Mỹ Chu Lang', '1726645': 'domitif99', '1936737': 'thovotri', '1675247': 'buonsonho', '1950129': 'takemiKazuchi', '1949238': 'nhatxtn', '1885525': 'Shioryuu', '1789011': 'the_gioi_that_dep', '1841361': 'fkphua3', '1947117': 'levu5cms', '1876704': 'JavaNeverDie002', '1830987': 'vietttttBau', '1950573': 'tpa723', '1458434': 'Cothungannam'}","{'message_id': '29326218', 'message_time': datetime.datetime(2023, 12, 10, 21, 46), 'quote': [['29325066'], {'blockid': '1458434', 'data_source': '29325066', 'data_text': ""\n\nCothungannam said:\n\n\n\nE biết mỗi vòng OA 2 medium 1 hard 75 phút  Vòng thứ 2 phỏng vấn với 1 anh lead nhưng cũng là algo 1 câu thực sự hard 45'.\n\nClick to expand...\n\n""}], 'text': ""\n\n\n\nCothungannam said:\n\n\n\nE biết mỗi vòng OA 2 medium 1 hard 75 phút  Vòng thứ 2 phỏng vấn với 1 anh lead nhưng cũng là algo 1 câu thực sự hard 45'.\n\nClick to expand...\n\nThanks bro. Mình đang chuẩn bị vòng 2 với anh lead. Vòng 2 có mỗi algo thôi à bro, hay cả system design nữa. Mình hỏi chị HR thì chị bảo cả hai phần.\n\nP/S: Nghe bro review thế này còn rén hơn lúc chưa hỏi )))\n\n\xa0\n""}"
"{'1260524': 'FeakyBonjour', '1530466': 'sockyone', '25592': 'samuro33', '1708844': 'new_user', '1584413': 'chankhonglong', '590446': 'bitua1412', '1419856': 'rinhbt', '1126306': 'tanlv', '1677054': 'manhsixpacks', '1275848': 'deonhodangkylanthumaynua', '1677305': 'cuongsk', '1410876': 'crazy9x256', '1937913': 'hiepnnt', '1771708': 'dinhson2212', '1933034': 'smldoge'}","{'message_id': '29282223', 'message_time': 'No date found in the string', 'quote': [['29053912'], {'blockid': '1945791', 'data_source': '29053912', 'data_text': '\n\nnguoitinhmiyahee said:\n\n\n\nThanks 2 bác, e đợi bên đấy mail lại như đợi crush trả lời inb \n\nClick to expand...\n\n'}], 'text': '\n\n\n\nnguoitinhmiyahee said:\n\n\n\nThanks 2 bác, e đợi bên đấy mail lại như đợi crush trả lời inb \n\nClick to expand...\n\nChào bác, bác có thể review giúp em mấy vòng phỏng vấn của bác không ạ, nghe bảo phỏng vấn full tiếng anh em hơi rén.\nBác ứng tuyển đợt này đúng ko: Graduate Engineers - StarCamp by NAB’s Tech Academy - Batch 5 - Ho Chi Minh City, Vietnam - Hanoi, Ha Noi, Vietnam (https://careers-vietnam.nab.com.au/jobs/graduate-engineers-starcamp-by-nab-s-tech-academy-batch-5-ho-chi-minh-city-vietnam-hanoi-ha-noi)\n\n\xa0\n'}"
